#prot   lig bin   score
 C.ar   C.3 2.80   4.4276
 C.ar   C.3 2.90   3.6076
 C.ar   C.3 3.00   2.9130
 C.ar   C.3 3.10   2.2767
 C.ar   C.3 3.20   1.6719
 C.ar   C.3 3.30   1.1084
 C.ar   C.3 3.40   0.6802
 C.ar   C.3 3.50   0.3573
 C.ar   C.3 3.60   0.1402
 C.ar   C.3 3.70  -0.0025
 C.ar   C.3 3.80  -0.1044
 C.ar   C.3 3.90  -0.1737
 C.ar   C.3 4.00  -0.2158
 C.ar   C.3 4.10  -0.2301
 C.ar   C.3 4.20  -0.2341
 C.ar   C.3 4.30  -0.2569
 C.ar   C.3 4.40  -0.2625
 C.ar   C.3 4.50  -0.2547
 C.ar   C.3 4.60  -0.2188
 C.ar   C.3 4.70  -0.1978
 C.ar   C.3 4.80  -0.1928
 C.ar   C.3 4.90  -0.1926
 C.ar   C.3 5.00  -0.1998
 C.ar   C.3 5.10  -0.1790
 C.ar   C.3 5.20  -0.1643
 C.ar   C.3 5.30  -0.1332
 C.ar   C.3 5.40  -0.1287
 C.ar   C.3 5.50  -0.1167
 C.ar   C.3 5.60  -0.1107
 C.ar   C.3 5.70  -0.0663
 C.ar   C.3 5.80  -0.0258
 C.ar   C.3 5.90   0.0408
 C.ar  C.ar 1.00   6.4525
 C.ar  C.ar 1.10   6.4525
 C.ar  C.ar 1.20   6.4525
 C.ar  C.ar 1.30   6.4525
 C.ar  C.ar 1.40   6.4525
 C.ar  C.ar 1.50   6.4525
 C.ar  C.ar 1.60   6.4525
 C.ar  C.ar 1.70   6.4525
 C.ar  C.ar 1.80   6.4525
 C.ar  C.ar 1.90   6.4525
 C.ar  C.ar 2.00   6.4525
 C.ar  C.ar 2.10   6.4525
 C.ar  C.ar 2.20   6.4525
 C.ar  C.ar 2.30   6.4525
 C.ar  C.ar 2.40   6.4525
 C.ar  C.ar 2.50   6.4525
 C.ar  C.ar 2.60   6.4525
 C.ar  C.ar 2.70   4.8422
 C.ar  C.ar 2.80   4.0799
 C.ar  C.ar 2.90   3.1909
 C.ar  C.ar 3.00   2.3113
 C.ar  C.ar 3.10   1.5503
 C.ar  C.ar 3.20   0.9780
 C.ar  C.ar 3.30   0.5602
 C.ar  C.ar 3.40   0.2631
 C.ar  C.ar 3.50   0.0641
 C.ar  C.ar 3.60  -0.0506
 C.ar  C.ar 3.70  -0.1129
 C.ar  C.ar 3.80  -0.1566
 C.ar  C.ar 3.90  -0.2000
 C.ar  C.ar 4.00  -0.2255
 C.ar  C.ar 4.10  -0.2294
 C.ar  C.ar 4.20  -0.2214
 C.ar  C.ar 4.30  -0.2235
 C.ar  C.ar 4.40  -0.2164
 C.ar  C.ar 4.50  -0.1860
 C.ar  C.ar 4.60  -0.1489
 C.ar  C.ar 4.70  -0.1309
 C.ar  C.ar 4.80  -0.1383
 C.ar  C.ar 4.90  -0.1467
 C.ar  C.ar 5.00  -0.1466
 C.ar  C.ar 5.10  -0.1194
 C.ar  C.ar 5.20  -0.0851
 C.ar  C.ar 5.30  -0.0527
 C.ar  C.ar 5.40  -0.0461
 C.ar  C.ar 5.50  -0.0537
 C.ar  C.ar 5.60  -0.0651
 C.ar  C.ar 5.70  -0.0455
 C.ar  C.ar 5.80  -0.0184
 C.ar  C.ar 5.90   0.0365
 C.ar C.cat 1.00   2.8063
 C.ar C.cat 1.10   2.8063
 C.ar C.cat 1.20   2.8063
 C.ar C.cat 1.30   2.8063
 C.ar C.cat 1.40   2.8063
 C.ar C.cat 1.50   2.8063
 C.ar C.cat 1.60   2.8063
 C.ar C.cat 1.70   2.8063
 C.ar C.cat 1.80   2.8063
 C.ar C.cat 1.90   2.8063
 C.ar C.cat 2.00   2.8063
 C.ar C.cat 2.10   2.8063
 C.ar C.cat 2.20   2.8063
 C.ar C.cat 2.30   2.8063
 C.ar C.cat 2.40   2.8063
 C.ar C.cat 2.50   2.8063
 C.ar C.cat 2.60   2.8063
 C.ar C.cat 2.70   2.8063
 C.ar C.cat 2.80   2.8063
 C.ar C.cat 2.90   2.8063
 C.ar C.cat 3.00   1.8065
 C.ar C.cat 3.10   1.4281
 C.ar C.cat 3.20   0.6202
 C.ar C.cat 3.30   0.1996
 C.ar C.cat 3.40  -0.1365
 C.ar C.cat 3.50  -0.1664
 C.ar C.cat 3.60  -0.1403
 C.ar C.cat 3.70  -0.1473
 C.ar C.cat 3.80  -0.2306
 C.ar C.cat 3.90  -0.3389
 C.ar C.cat 4.00  -0.3652
 C.ar C.cat 4.10  -0.3665
 C.ar C.cat 4.20  -0.3863
 C.ar C.cat 4.30  -0.4176
 C.ar C.cat 4.40  -0.4796
 C.ar C.cat 4.50  -0.4651
 C.ar C.cat 4.60  -0.3810
 C.ar C.cat 4.70  -0.1522
 C.ar C.cat 4.80   0.0787
 C.ar C.cat 4.90   0.1963
 C.ar C.cat 5.00   0.1027
 C.ar C.cat 5.10   0.0357
 C.ar C.cat 5.20   0.0708
 C.ar C.cat 5.30   0.1620
 C.ar C.cat 5.40   0.2303
 C.ar C.cat 5.50   0.1708
 C.ar C.cat 5.60   0.1515
 C.ar C.cat 5.70   0.1883
 C.ar C.cat 5.80   0.3172
 C.ar C.cat 5.90   0.4430
 C.ar    Cl 1.00   3.3101
 C.ar    Cl 1.10   3.3101
 C.ar    Cl 1.20   3.3101
 C.ar    Cl 1.30   3.3101
 C.ar    Cl 1.40   3.3101
 C.ar    Cl 1.50   3.3101
 C.ar    Cl 1.60   3.3101
 C.ar    Cl 1.70   3.3101
 C.ar    Cl 1.80   3.3101
 C.ar    Cl 1.90   3.3101
 C.ar    Cl 2.00   3.3101
 C.ar    Cl 2.10   3.3101
 C.ar    Cl 2.20   3.3101
 C.ar    Cl 2.30   3.3101
 C.ar    Cl 2.40   3.3101
 C.ar    Cl 2.50   3.3101
 C.ar    Cl 2.60   3.3101
 C.ar    Cl 2.70   3.3101
 C.ar    Cl 2.80   2.7724
 C.ar    Cl 2.90   1.9948
 C.ar    Cl 3.00   1.7871
 C.ar    Cl 3.10   0.9167
 C.ar    Cl 3.20   0.3543
 C.ar    Cl 3.30  -0.1094
 C.ar    Cl 3.40  -0.3575
 C.ar    Cl 3.50  -0.5160
 C.ar    Cl 3.60  -0.5743
 C.ar    Cl 3.70  -0.5894
 C.ar    Cl 3.80  -0.5717
 C.ar    Cl 3.90  -0.5546
 C.ar    Cl 4.00  -0.4756
 C.ar    Cl 4.10  -0.3631
 C.ar    Cl 4.20  -0.2594
 C.ar    Cl 4.30  -0.2385
 C.ar    Cl 4.40  -0.2505
 C.ar    Cl 4.50  -0.2250
 C.ar    Cl 4.60  -0.1528
 C.ar    Cl 4.70  -0.0583
 C.ar    Cl 4.80   0.0539
 C.ar    Cl 4.90   0.1498
 C.ar    Cl 5.00   0.1963
 C.ar    Cl 5.10   0.2513
 C.ar    Cl 5.20   0.2622
 C.ar    Cl 5.30   0.3237
 C.ar    Cl 5.40   0.3188
 C.ar    Cl 5.50   0.4041
 C.ar    Cl 5.60   0.4663
 C.ar    Cl 5.70   0.6007
 C.ar    Cl 5.80   0.6592
 C.ar    Cl 5.90   0.7520
 C.ar     F 1.00   2.2417
 C.ar     F 1.10   2.2417
 C.ar     F 1.20   2.2417
 C.ar     F 1.30   2.2417
 C.ar     F 1.40   2.2417
 C.ar     F 1.50   2.2417
 C.ar     F 1.60   2.2417
 C.ar     F 1.70   2.2417
 C.ar     F 1.80   2.2417
 C.ar     F 1.90   2.2417
 C.ar     F 2.00   2.2417
 C.ar     F 2.10   2.2417
 C.ar     F 2.20   2.2417
 C.ar     F 2.30   2.2417
 C.ar     F 2.40   2.2417
 C.ar     F 2.50   1.8661
 C.ar     F 2.60   1.8179
 C.ar     F 2.70   2.5093
 C.ar     F 2.80   2.1783
 C.ar     F 2.90   0.9994
 C.ar     F 3.00   0.2612
 C.ar     F 3.10  -0.1238
 C.ar     F 3.20  -0.2393
 C.ar     F 3.30  -0.3200
 C.ar     F 3.40  -0.3598
 C.ar     F 3.50  -0.3323
 C.ar     F 3.60  -0.1925
 C.ar     F 3.70  -0.0195
 C.ar     F 3.80   0.1200
 C.ar     F 3.90   0.1177
 C.ar     F 4.00   0.1050
 C.ar     F 4.10   0.0308
 C.ar     F 4.20   0.0089
 C.ar     F 4.30  -0.0486
 C.ar     F 4.40  -0.0731
 C.ar     F 4.50  -0.0684
 C.ar     F 4.60  -0.0367
 C.ar     F 4.70   0.0274
 C.ar     F 4.80   0.0641
 C.ar     F 4.90   0.0745
 C.ar     F 5.00   0.0065
 C.ar     F 5.10  -0.0986
 C.ar     F 5.20  -0.1530
 C.ar     F 5.30  -0.1560
 C.ar     F 5.40  -0.1295
 C.ar     F 5.50  -0.1370
 C.ar     F 5.60  -0.1361
 C.ar     F 5.70  -0.0704
 C.ar     F 5.80   0.0160
 C.ar     F 5.90   0.1199
 C.ar     I 1.00   1.3795
 C.ar     I 1.10   1.3795
 C.ar     I 1.20   1.3795
 C.ar     I 1.30   1.3795
 C.ar     I 1.40   1.3795
 C.ar     I 1.50   1.3795
 C.ar     I 1.60   1.3795
 C.ar     I 1.70   1.3795
 C.ar     I 1.80   1.3795
 C.ar     I 1.90   1.3795
 C.ar     I 2.00   1.3795
 C.ar     I 2.10   1.3795
 C.ar     I 2.20   1.3795
 C.ar     I 2.30   1.3795
 C.ar     I 2.40   1.3795
 C.ar     I 2.50   1.3795
 C.ar     I 2.60   1.3795
 C.ar     I 2.70   1.3795
 C.ar     I 2.80   1.3795
 C.ar     I 2.90   1.3795
 C.ar     I 3.00   1.3795
 C.ar     I 3.10   1.3795
 C.ar     I 3.20   1.3795
 C.ar     I 3.30   1.3795
 C.ar     I 3.40   1.3795
 C.ar     I 3.50   1.3795
 C.ar     I 3.60   1.3795
 C.ar     I 3.70   0.3794
 C.ar     I 3.80  -0.0879
 C.ar     I 3.90  -0.5053
 C.ar     I 4.00  -0.6979
 C.ar     I 4.10  -0.8662
 C.ar     I 4.20  -0.8231
 C.ar     I 4.30  -0.7179
 C.ar     I 4.40  -0.6581
 C.ar     I 4.50  -0.4039
 C.ar     I 4.60  -0.3169
 C.ar     I 4.70  -0.1087
 C.ar     I 4.80  -0.0886
 C.ar     I 4.90   0.0738
 C.ar     I 5.00   0.2618
 C.ar     I 5.10   0.0400
 C.ar     I 5.20  -0.0447
 C.ar     I 5.30  -0.1132
 C.ar     I 5.40  -0.0665
 C.ar     I 5.50  -0.2103
 C.ar     I 5.60  -0.2760
 C.ar     I 5.70   0.0209
 C.ar     I 5.80   0.6331
 C.ar     I 5.90   2.0372
 C.ar   Met 1.00   0.0000
 C.ar   Met 1.10   0.0000
 C.ar   Met 1.20   0.0000
 C.ar   Met 1.30   0.0000
 C.ar   Met 1.40   0.0000
 C.ar   Met 1.50   0.0000
 C.ar   Met 1.60   0.0000
 C.ar   Met 1.70   0.0000
 C.ar   Met 1.80   0.0000
 C.ar   Met 1.90   0.0000
 C.ar   Met 2.00   0.0000
 C.ar   Met 2.10   0.0000
 C.ar   Met 2.20   0.0000
 C.ar   Met 2.30   0.0000
 C.ar   Met 2.40   0.0000
 C.ar   Met 2.50   0.0000
 C.ar   Met 2.60   0.0000
 C.ar   Met 2.70   0.0000
 C.ar   Met 2.80   0.0000
 C.ar   Met 2.90   0.0000
 C.ar   Met 3.00   0.0000
 C.ar   Met 3.10   0.0000
 C.ar   Met 3.20   0.0000
 C.ar   Met 3.30   0.0000
 C.ar   Met 3.40   0.0000
 C.ar   Met 3.50   0.0000
 C.ar   Met 3.60   0.0000
 C.ar   Met 3.70   0.0000
 C.ar   Met 3.80   0.0000
 C.ar   Met 3.90   0.0000
 C.ar   Met 4.00   0.0000
 C.ar   Met 4.10   0.0000
 C.ar   Met 4.20   0.0000
 C.ar   Met 4.30   0.0000
 C.ar   Met 4.40   0.0000
 C.ar   Met 4.50   0.0000
 C.ar   Met 4.60   0.0000
 C.ar   Met 4.70   0.0000
 C.ar   Met 4.80   0.0000
 C.ar   Met 4.90   0.0000
 C.ar   Met 5.00   0.0000
 C.ar   Met 5.10   0.0000
 C.ar   Met 5.20   0.0000
 C.ar   Met 5.30   0.0000
 C.ar   Met 5.40   0.0000
 C.ar   Met 5.50   0.0000
 C.ar   Met 5.60   0.0000
 C.ar   Met 5.70   0.0000
 C.ar   Met 5.80   0.0000
 C.ar   Met 5.90   0.0000
 C.ar   N.3 1.00   4.1812
 C.ar   N.3 1.10   4.1812
 C.ar   N.3 1.20   4.1812
 C.ar   N.3 1.30   4.1812
 C.ar   N.3 1.40   4.1812
 C.ar   N.3 1.50   4.1812
 C.ar   N.3 1.60   4.1812
 C.ar   N.3 1.70   4.1812
 C.ar   N.3 1.80   4.1812
 C.ar   N.3 1.90   4.1812
 C.ar   N.3 2.00   4.1812
 C.ar   N.3 2.10   4.1812
 C.ar   N.3 2.20   4.1812
 C.ar   N.3 2.30   4.1812
 C.ar   N.3 2.40   4.1812
 C.ar   N.3 2.50   4.1812
 C.ar   N.3 2.60   4.1812
 C.ar   N.3 2.70   3.3915
 C.ar   N.3 2.80   2.6108
 C.ar   N.3 2.90   1.5713
 C.ar   N.3 3.00   0.9109
 C.ar   N.3 3.10   0.4423
 C.ar   N.3 3.20   0.1915
 C.ar   N.3 3.30   0.0727
 C.ar   N.3 3.40   0.0645
 C.ar   N.3 3.50   0.1202
 C.ar   N.3 3.60   0.1996
 C.ar   N.3 3.70   0.2531
 C.ar   N.3 3.80   0.3063
 C.ar   N.3 3.90   0.3015
 C.ar   N.3 4.00   0.2763
 C.ar   N.3 4.10   0.1617
 C.ar   N.3 4.20   0.0511
 C.ar   N.3 4.30  -0.0914
 C.ar   N.3 4.40  -0.1834
 C.ar   N.3 4.50  -0.2554
 C.ar   N.3 4.60  -0.2784
 C.ar   N.3 4.70  -0.2913
 C.ar   N.3 4.80  -0.3070
 C.ar   N.3 4.90  -0.3229
 C.ar   N.3 5.00  -0.3293
 C.ar   N.3 5.10  -0.2900
 C.ar   N.3 5.20  -0.2185
 C.ar   N.3 5.30  -0.1635
 C.ar   N.3 5.40  -0.1523
 C.ar   N.3 5.50  -0.1591
 C.ar   N.3 5.60  -0.1514
 C.ar   N.3 5.70  -0.0800
 C.ar   N.3 5.80  -0.0239
 C.ar   N.3 5.90   0.0734
 C.ar  N.am 1.00   4.8093
 C.ar  N.am 1.10   4.8093
 C.ar  N.am 1.20   4.8093
 C.ar  N.am 1.30   4.8093
 C.ar  N.am 1.40   4.8093
 C.ar  N.am 1.50   4.8093
 C.ar  N.am 1.60   4.8093
 C.ar  N.am 1.70   4.8093
 C.ar  N.am 1.80   4.8093
 C.ar  N.am 1.90   4.8093
 C.ar  N.am 2.00   4.8093
 C.ar  N.am 2.10   4.8093
 C.ar  N.am 2.20   4.8093
 C.ar  N.am 2.30   4.8093
 C.ar  N.am 2.40   4.8093
 C.ar  N.am 2.50   4.8093
 C.ar  N.am 2.60   4.8093
 C.ar  N.am 2.70   4.8093
 C.ar  N.am 2.80   4.8093
 C.ar  N.am 2.90   2.9972
 C.ar  N.am 3.00   2.0561
 C.ar  N.am 3.10   1.2808
 C.ar  N.am 3.20   0.8435
 C.ar  N.am 3.30   0.5393
 C.ar  N.am 3.40   0.3894
 C.ar  N.am 3.50   0.2811
 C.ar  N.am 3.60   0.1776
 C.ar  N.am 3.70   0.0626
 C.ar  N.am 3.80  -0.0284
 C.ar  N.am 3.90  -0.0624
 C.ar  N.am 4.00  -0.0271
 C.ar  N.am 4.10   0.0093
 C.ar  N.am 4.20  -0.0181
 C.ar  N.am 4.30  -0.1363
 C.ar  N.am 4.40  -0.2289
 C.ar  N.am 4.50  -0.2439
 C.ar  N.am 4.60  -0.1765
 C.ar  N.am 4.70  -0.1340
 C.ar  N.am 4.80  -0.1437
 C.ar  N.am 4.90  -0.1962
 C.ar  N.am 5.00  -0.2246
 C.ar  N.am 5.10  -0.2207
 C.ar  N.am 5.20  -0.2198
 C.ar  N.am 5.30  -0.2144
 C.ar  N.am 5.40  -0.2213
 C.ar  N.am 5.50  -0.1988
 C.ar  N.am 5.60  -0.1907
 C.ar  N.am 5.70  -0.1505
 C.ar  N.am 5.80  -0.1209
 C.ar  N.am 5.90  -0.0506
 C.ar  N.ar 1.00   3.8526
 C.ar  N.ar 1.10   3.8526
 C.ar  N.ar 1.20   3.8526
 C.ar  N.ar 1.30   3.8526
 C.ar  N.ar 1.40   3.8526
 C.ar  N.ar 1.50   3.8526
 C.ar  N.ar 1.60   3.8526
 C.ar  N.ar 1.70   3.8526
 C.ar  N.ar 1.80   3.8526
 C.ar  N.ar 1.90   3.8526
 C.ar  N.ar 2.00   3.8526
 C.ar  N.ar 2.10   3.8526
 C.ar  N.ar 2.20   3.8526
 C.ar  N.ar 2.30   3.8526
 C.ar  N.ar 2.40   3.8526
 C.ar  N.ar 2.50   3.8526
 C.ar  N.ar 2.60   3.8526
 C.ar  N.ar 2.70   3.8526
 C.ar  N.ar 2.80   2.6551
 C.ar  N.ar 2.90   2.0656
 C.ar  N.ar 3.00   1.7757
 C.ar  N.ar 3.10   1.4788
 C.ar  N.ar 3.20   0.8562
 C.ar  N.ar 3.30   0.3349
 C.ar  N.ar 3.40  -0.0583
 C.ar  N.ar 3.50  -0.2916
 C.ar  N.ar 3.60  -0.4172
 C.ar  N.ar 3.70  -0.4231
 C.ar  N.ar 3.80  -0.3697
 C.ar  N.ar 3.90  -0.3029
 C.ar  N.ar 4.00  -0.2805
 C.ar  N.ar 4.10  -0.3152
 C.ar  N.ar 4.20  -0.3505
 C.ar  N.ar 4.30  -0.3967
 C.ar  N.ar 4.40  -0.3594
 C.ar  N.ar 4.50  -0.2564
 C.ar  N.ar 4.60  -0.0864
 C.ar  N.ar 4.70   0.0342
 C.ar  N.ar 4.80   0.0555
 C.ar  N.ar 4.90   0.0081
 C.ar  N.ar 5.00  -0.0161
 C.ar  N.ar 5.10  -0.0031
 C.ar  N.ar 5.20   0.0755
 C.ar  N.ar 5.30   0.1222
 C.ar  N.ar 5.40   0.1615
 C.ar  N.ar 5.50   0.1510
 C.ar  N.ar 5.60   0.1623
 C.ar  N.ar 5.70   0.2234
 C.ar  N.ar 5.80   0.2969
 C.ar  N.ar 5.90   0.3881
 C.ar N.pl3 1.00   3.6484
 C.ar N.pl3 1.10   3.6484
 C.ar N.pl3 1.20   3.6484
 C.ar N.pl3 1.30   3.6484
 C.ar N.pl3 1.40   3.6484
 C.ar N.pl3 1.50   3.6484
 C.ar N.pl3 1.60   3.6484
 C.ar N.pl3 1.70   3.6484
 C.ar N.pl3 1.80   3.6484
 C.ar N.pl3 1.90   3.6484
 C.ar N.pl3 2.00   3.6484
 C.ar N.pl3 2.10   3.6484
 C.ar N.pl3 2.20   3.6484
 C.ar N.pl3 2.30   3.6484
 C.ar N.pl3 2.40   3.6484
 C.ar N.pl3 2.50   3.2729
 C.ar N.pl3 2.60   3.2246
 C.ar N.pl3 2.70   3.5782
 C.ar N.pl3 2.80   3.0398
 C.ar N.pl3 2.90   2.2610
 C.ar N.pl3 3.00   1.5387
 C.ar N.pl3 3.10   1.0517
 C.ar N.pl3 3.20   0.6395
 C.ar N.pl3 3.30   0.3085
 C.ar N.pl3 3.40   0.0611
 C.ar N.pl3 3.50  -0.0676
 C.ar N.pl3 3.60  -0.0827
 C.ar N.pl3 3.70  -0.0627
 C.ar N.pl3 3.80  -0.0515
 C.ar N.pl3 3.90  -0.0992
 C.ar N.pl3 4.00  -0.1298
 C.ar N.pl3 4.10  -0.1412
 C.ar N.pl3 4.20  -0.1285
 C.ar N.pl3 4.30  -0.1323
 C.ar N.pl3 4.40  -0.1666
 C.ar N.pl3 4.50  -0.2014
 C.ar N.pl3 4.60  -0.2327
 C.ar N.pl3 4.70  -0.2372
 C.ar N.pl3 4.80  -0.2310
 C.ar N.pl3 4.90  -0.1954
 C.ar N.pl3 5.00  -0.1697
 C.ar N.pl3 5.10  -0.1328
 C.ar N.pl3 5.20  -0.1291
 C.ar N.pl3 5.30  -0.1047
 C.ar N.pl3 5.40  -0.1083
 C.ar N.pl3 5.50  -0.0691
 C.ar N.pl3 5.60  -0.0425
 C.ar N.pl3 5.70   0.0556
 C.ar N.pl3 5.80   0.1146
 C.ar N.pl3 5.90   0.2155
 C.ar   O.2 1.00   3.7127
 C.ar   O.2 1.10   3.7127
 C.ar   O.2 1.20   3.7127
 C.ar   O.2 1.30   3.7127
 C.ar   O.2 1.40   3.7127
 C.ar   O.2 1.50   3.7127
 C.ar   O.2 1.60   3.7127
 C.ar   O.2 1.70   3.7127
 C.ar   O.2 1.80   3.7127
 C.ar   O.2 1.90   3.7127
 C.ar   O.2 2.00   3.7127
 C.ar   O.2 2.10   3.7127
 C.ar   O.2 2.20   3.7127
 C.ar   O.2 2.30   3.7127
 C.ar   O.2 2.40   3.7127
 C.ar   O.2 2.50   2.8092
 C.ar   O.2 2.60   2.2630
 C.ar   O.2 2.70   1.7514
 C.ar   O.2 2.80   1.1808
 C.ar   O.2 2.90   0.6738
 C.ar   O.2 3.00   0.2844
 C.ar   O.2 3.10   0.0197
 C.ar   O.2 3.20  -0.1614
 C.ar   O.2 3.30  -0.2702
 C.ar   O.2 3.40  -0.2772
 C.ar   O.2 3.50  -0.2175
 C.ar   O.2 3.60  -0.1105
 C.ar   O.2 3.70  -0.0468
 C.ar   O.2 3.80  -0.0225
 C.ar   O.2 3.90  -0.0401
 C.ar   O.2 4.00  -0.0482
 C.ar   O.2 4.10  -0.0585
 C.ar   O.2 4.20  -0.0629
 C.ar   O.2 4.30  -0.0782
 C.ar   O.2 4.40  -0.0614
 C.ar   O.2 4.50  -0.0426
 C.ar   O.2 4.60  -0.0398
 C.ar   O.2 4.70  -0.0772
 C.ar   O.2 4.80  -0.1095
 C.ar   O.2 4.90  -0.1050
 C.ar   O.2 5.00  -0.0689
 C.ar   O.2 5.10  -0.0329
 C.ar   O.2 5.20  -0.0125
 C.ar   O.2 5.30  -0.0086
 C.ar   O.2 5.40  -0.0009
 C.ar   O.2 5.50   0.0076
 C.ar   O.2 5.60   0.0056
 C.ar   O.2 5.70   0.0147
 C.ar   O.2 5.80   0.0150
 C.ar   O.2 5.90   0.0516
 C.ar   O.3 1.00   4.8483
 C.ar   O.3 1.10   4.8483
 C.ar   O.3 1.20   4.8483
 C.ar   O.3 1.30   4.8483
 C.ar   O.3 1.40   4.8483
 C.ar   O.3 1.50   4.8483
 C.ar   O.3 1.60   4.8483
 C.ar   O.3 1.70   4.8483
 C.ar   O.3 1.80   4.8483
 C.ar   O.3 1.90   4.8483
 C.ar   O.3 2.00   4.8483
 C.ar   O.3 2.10   4.8483
 C.ar   O.3 2.20   4.8483
 C.ar   O.3 2.30   4.8483
 C.ar   O.3 2.40   3.8171
 C.ar   O.3 2.50   2.7475
 C.ar   O.3 2.60   2.3840
 C.ar   O.3 2.70   1.9501
 C.ar   O.3 2.80   1.6005
 C.ar   O.3 2.90   1.1473
 C.ar   O.3 3.00   0.7214
 C.ar   O.3 3.10   0.3635
 C.ar   O.3 3.20   0.1329
 C.ar   O.3 3.30   0.0155
 C.ar   O.3 3.40  -0.0320
 C.ar   O.3 3.50  -0.0293
 C.ar   O.3 3.60  -0.0032
 C.ar   O.3 3.70   0.0424
 C.ar   O.3 3.80   0.0849
 C.ar   O.3 3.90   0.1009
 C.ar   O.3 4.00   0.0974
 C.ar   O.3 4.10   0.0502
 C.ar   O.3 4.20   0.0041
 C.ar   O.3 4.30  -0.0724
 C.ar   O.3 4.40  -0.1260
 C.ar   O.3 4.50  -0.1629
 C.ar   O.3 4.60  -0.1701
 C.ar   O.3 4.70  -0.1774
 C.ar   O.3 4.80  -0.2069
 C.ar   O.3 4.90  -0.2278
 C.ar   O.3 5.00  -0.2362
 C.ar   O.3 5.10  -0.2024
 C.ar   O.3 5.20  -0.1586
 C.ar   O.3 5.30  -0.1053
 C.ar   O.3 5.40  -0.0828
 C.ar   O.3 5.50  -0.0766
 C.ar   O.3 5.60  -0.0870
 C.ar   O.3 5.70  -0.0519
 C.ar   O.3 5.80  -0.0129
 C.ar   O.3 5.90   0.0549
 C.ar O.co2 1.00   4.1604
 C.ar O.co2 1.10   4.1604
 C.ar O.co2 1.20   4.1604
 C.ar O.co2 1.30   4.1604
 C.ar O.co2 1.40   4.1604
 C.ar O.co2 1.50   4.1604
 C.ar O.co2 1.60   4.1604
 C.ar O.co2 1.70   4.1604
 C.ar O.co2 1.80   4.1604
 C.ar O.co2 1.90   4.1604
 C.ar O.co2 2.00   4.1604
 C.ar O.co2 2.10   4.1604
 C.ar O.co2 2.20   4.1604
 C.ar O.co2 2.30   4.1604
 C.ar O.co2 2.40   4.1604
 C.ar O.co2 2.50   2.9132
 C.ar O.co2 2.60   2.3493
 C.ar O.co2 2.70   1.9914
 C.ar O.co2 2.80   1.6214
 C.ar O.co2 2.90   1.1345
 C.ar O.co2 3.00   0.5643
 C.ar O.co2 3.10   0.0554
 C.ar O.co2 3.20  -0.2381
 C.ar O.co2 3.30  -0.3795
 C.ar O.co2 3.40  -0.3565
 C.ar O.co2 3.50  -0.2770
 C.ar O.co2 3.60  -0.1300
 C.ar O.co2 3.70  -0.0213
 C.ar O.co2 3.80   0.0668
 C.ar O.co2 3.90   0.0921
 C.ar O.co2 4.00   0.1075
 C.ar O.co2 4.10   0.1121
 C.ar O.co2 4.20   0.1015
 C.ar O.co2 4.30   0.0676
 C.ar O.co2 4.40   0.0088
 C.ar O.co2 4.50  -0.0426
 C.ar O.co2 4.60  -0.0789
 C.ar O.co2 4.70  -0.0916
 C.ar O.co2 4.80  -0.0891
 C.ar O.co2 4.90  -0.0564
 C.ar O.co2 5.00  -0.0387
 C.ar O.co2 5.10  -0.0262
 C.ar O.co2 5.20  -0.0455
 C.ar O.co2 5.30  -0.0510
 C.ar O.co2 5.40  -0.0886
 C.ar O.co2 5.50  -0.1234
 C.ar O.co2 5.60  -0.1677
 C.ar O.co2 5.70  -0.1346
 C.ar O.co2 5.80  -0.0978
 C.ar O.co2 5.90  -0.0211
 C.ar   P.3 1.00   3.7117
 C.ar   P.3 1.10   3.7117
 C.ar   P.3 1.20   3.7117
 C.ar   P.3 1.30   3.7117
 C.ar   P.3 1.40   3.7117
 C.ar   P.3 1.50   3.7117
 C.ar   P.3 1.60   3.7117
 C.ar   P.3 1.70   3.7117
 C.ar   P.3 1.80   3.7117
 C.ar   P.3 1.90   3.7117
 C.ar   P.3 2.00   3.7117
 C.ar   P.3 2.10   3.7117
 C.ar   P.3 2.20   3.7117
 C.ar   P.3 2.30   3.7117
 C.ar   P.3 2.40   3.7117
 C.ar   P.3 2.50   3.7117
 C.ar   P.3 2.60   3.7117
 C.ar   P.3 2.70   3.7117
 C.ar   P.3 2.80   3.7117
 C.ar   P.3 2.90   3.7117
 C.ar   P.3 3.00   3.7117
 C.ar   P.3 3.10   3.7117
 C.ar   P.3 3.20   3.2010
 C.ar   P.3 3.30   2.7273
 C.ar   P.3 3.40   2.9343
 C.ar   P.3 3.50   2.7472
 C.ar   P.3 3.60   2.1965
 C.ar   P.3 3.70   1.6185
 C.ar   P.3 3.80   1.1482
 C.ar   P.3 3.90   0.7817
 C.ar   P.3 4.00   0.3928
 C.ar   P.3 4.10   0.0313
 C.ar   P.3 4.20  -0.2155
 C.ar   P.3 4.30  -0.3941
 C.ar   P.3 4.40  -0.4671
 C.ar   P.3 4.50  -0.5240
 C.ar   P.3 4.60  -0.5435
 C.ar   P.3 4.70  -0.5425
 C.ar   P.3 4.80  -0.4988
 C.ar   P.3 4.90  -0.4057
 C.ar   P.3 5.00  -0.2788
 C.ar   P.3 5.10  -0.1834
 C.ar   P.3 5.20  -0.1317
 C.ar   P.3 5.30  -0.1865
 C.ar   P.3 5.40  -0.2425
